Invoice_ID,UPC_Code,Quantity,Cust_ID,Date,
INV323913,1573302433,1,32588576,12/8/22,INV299964
INV479964,1573302433,1,31419657,12/8/22,INV521102
INV892785,1573302433,1,31512862,9/7/22,INV749813
INV250713,1573302433,1,30478590,22/7/2022,INV984404
INV141849,1573302433,1,32519337,7/8/22,INV275044
INV175124,1573302433,1,32656981,13/7/2022,INV281069
INV269926,1573302434,1,32210140,22/8/2022,INV499500
INV214080,1573302434,2,32333076,19/7/2022,INV497080
INV162221,1573302434,3,34821892,9/7/22,INV926635
INV595198,1573302434,2,32446566,4/8/22,INV528298
INV426079,1573302434,2,31320916,7/7/22,INV953474
INV735651,1573302434,1,31356217,17/7/2022,INV527443
INV785795,1573302435,2,31355189,22/7/2022,INV863590
INV134820,1573302435,1,34307266,12/8/22,INV704942
INV861484,1573302436,2,31403836,6/7/22,INV312730
INV660906,1573302436,2,31429870,13/7/2022,INV341442
INV497243,1573302436,2,31711945,7/8/22,INV377838
INV176512,1573302436,2,32598506,31/8/2022,INV364057
INV617322,1573302436,2,31117778,22/7/2022,INV894936
INV345194,1573302436,1,32425731,4/7/22,INV343439
INV952513,1573302436,1,32366239,15/8/2022,INV154915
INV862770,1573302436,1,30635461,28/8/2022,INV203667
INV863192,1573302436,1,33115599,10/8/22,INV655447
INV587016,1573302436,1,34002915,12/8/22,INV217298
INV921984,1573302436,2,31389833,22/7/2022,INV363863
INV646054,1573302436,1,31450565,16/7/2022,INV485685
INV952957,1573302436,1,31661457,17/8/2022,INV318427
INV648052,1573302451,2,34867009,21/7/2022,INV616403
INV641303,1573302451,1,31316064,31/8/2022,INV876625
INV485420,1573302451,2,34833946,11/7/22,INV414010
INV142919,1573302451,1,31355918,19/8/2022,INV668899
INV760574,1573302452,2,34464413,25/8/2022,INV641915
INV738686,1573302452,1,30745484,6/8/22,INV670216
INV167021,1573302452,1,32570754,18/8/2022,INV823493
INV998360,1573302453,1,31515835,11/7/22,INV833007
INV899734,1573302453,1,34282537,2/8/22,INV516877
INV414399,1573302453,1,32523386,30/7/2022,INV633039
INV661214,1573302453,2,31413823,27/7/2022,INV704638
INV622283,1573302453,1,31403836,16/8/2022,INV340243
INV163204,1573302453,1,30646365,2/7/22,INV517078
INV528056,1573302453,2,31485769,31/8/2022,INV138414
INV843420,1573302453,1,31388894,2/8/22,INV829958
INV206488,1573302454,1,31577964,20/8/2022,INV167808
INV950379,1573302454,2,31385611,8/7/22,INV188518
INV575167,1573302454,1,31490822,23/7/2022,INV918900
INV540257,1573302454,1,31442076,3/8/22,INV557231
INV136988,1573302454,1,31665807,20/7/2022,INV586122
INV510449,1573302454,1,32260459,18/7/2022,INV614231
INV999161,1573302455,2,32072612,20/7/2022,INV778818
INV156302,1573302455,1,31407465,5/8/22,INV588905
INV767588,1573302455,1,31510789,21/7/2022,INV299110
INV577433,1573302455,1,30587973,28/7/2022,INV647179
INV768590,1573302455,1,33215457,2/8/22,INV503055
INV401717,1573302455,1,32244527,16/8/2022,INV587465
INV580803,1573302455,1,34531847,23/7/2022,INV966248
INV607448,1573302456,1,31037254,14/8/2022,INV789973
INV401113,1573302456,2,30410880,15/7/2022,INV638926
INV910141,1573302456,3,31993826,27/7/2022,INV645450
INV479674,1573302456,1,319082641,24/7/2022,INV654244
INV980959,1573302456,1,34869498,16/8/2022,INV416099
INV621745,1573302491,1,31411822,7/8/22,INV750786
INV600763,1573302491,1,31325948,26/8/2022,INV470216
INV919348,1573302491,1,30554535,6/8/22,INV167653
INV264604,1573302491,1,33264277,2/7/22,INV975530
INV755094,1573302491,1,31327892,12/8/22,INV923948
INV493227,1573302491,1,34838928,28/7/2022,INV169531
INV502390,1573302493,2,31328386,2/8/22,INV845794
INV645800,1573302493,1,32285846,18/7/2022,INV675632
INV773202,1573302493,1,31671160,3/7/22,INV420059
INV717190,1573302493,1,33063769,6/7/22,INV985381
INV974608,1573302493,1,32479186,6/7/22,INV328890
INV125371,1573302493,1,31468783,4/8/22,INV380619
INV139864,1573302493,2,31493594,29/7/2022,INV321483
INV505942,1573302493,2,30716779,17/7/2022,INV629848
INV550951,1573302493,2,31926805,18/7/2022,INV363599
INV146138,1573302493,4,34222897,17/7/2022,INV875967
INV137153,1573302493,1,30966891,30/8/2022,INV883494
INV665434,1573302493,1,34812391,15/7/2022,INV742566
INV344894,1573302494,2,34311680,12/8/22,INV975796
INV870204,1573302494,2,34366826,25/7/2022,INV270007
INV439791,1573302494,1,31317003,1/8/22,INV573917
INV127738,1573302494,3,30410223,5/8/22,INV382954
INV528826,1573302494,1,34243259,6/7/22,INV971931
INV547999,1573302494,2,32210140,14/7/2022,INV402532
INV862655,1573302494,1,32627529,18/7/2022,INV649790
INV188808,1573302494,1,35625012,13/8/2022,INV789267
INV489231,1573302494,2,30486810,18/8/2022,INV147468
INV273770,1573302495,1,30793615,22/8/2022,INV307909
INV327819,1573302495,1,31424938,21/8/2022,INV477142
INV478483,1573302495,1,35602430,21/7/2022,INV610628
INV769162,1573302495,2,33998358,8/8/22,INV565242
INV702437,1573302495,1,30732150,13/7/2022,INV141919
INV607445,1573302495,2,33228660,15/8/2022,INV311523
INV511241,1573302495,1,34014855,12/7/22,INV905281
INV160554,1573302501,1,31544890,18/7/2022,INV558943
INV789520,1573302501,2,34697980,21/7/2022,INV216495
INV630872,1573302501,1,31404776,11/8/22,INV326010
INV664211,1573302501,1,31629770,14/7/2022,INV814075
INV141401,1573302501,2,34041057,20/8/2022,INV168258
INV891310,1573302501,1,31900674,18/7/2022,INV598835
INV228941,1573302501,1,35607438,7/7/22,INV341008
INV927698,1573302502,2,32827672,19/8/2022,INV260679
INV192210,1573302502,1,34315925,13/7/2022,INV500773
INV173606,1573302502,1,33670605,5/7/22,INV995551
INV132320,1573302502,2,32219758,8/8/22,INV404486
INV272709,1573302502,2,32251614,23/7/2022,INV981698
INV727677,1573302503,1,31518012,20/8/2022,INV335232
INV474025,1573302503,1,33092905,16/8/2022,INV466745
INV860844,1573302503,2,31722214,11/7/22,INV739940
INV341458,1573302503,1,34163603,28/8/2022,INV717313
INV674870,1573302503,2,31405618,20/8/2022,INV436310
INV305278,1573302503,1,31562126,6/7/22,INV194789
INV979483,1573302503,2,34164139,27/7/2022,INV816977
INV743953,1573302503,3,31644106,16/7/2022,INV324679
INV860288,1573302503,1,31405900,24/7/2022,INV674523
INV709636,1573302503,1,32550163,5/7/22,INV280409
INV964971,1573302503,2,34586465,25/8/2022,INV435570
INV597863,1573302503,2,29495616,26/7/2022,INV770330
INV811769,1573302503,1,32582020,28/8/2022,INV834746
INV579165,1573302504,1,32827672,5/8/22,INV699224
INV286953,1573302504,1,34838928,3/8/22,INV582191
INV744052,1573302504,1,31660948,28/7/2022,INV406588
INV966275,1573302504,2,31472371,7/8/22,INV926708
INV188127,1573302504,1,31403065,13/8/2022,INV285787
INV617753,1573302504,1,32124054,12/7/22,INV879358
INV733155,1573302505,1,30429162,5/8/22,INV639057
INV301215,1573302505,1,34315925,21/7/2022,INV488954
INV829638,1573302505,1,31669226,17/7/2022,INV355023
INV704043,1573302505,1,32412343,30/8/2022,INV301986
INV325650,1573302505,1,34164139,15/7/2022,INV633742
INV906026,1573302505,2,31363263,31/7/2022,INV814722
INV772227,1573302505,1,33228660,14/8/2022,INV631634
INV850476,1573302513,1,35636306,27/8/2022,INV383299
INV170917,1573302513,2,33948648,24/7/2022,INV376150
INV902411,1573302513,2,31381764,21/8/2022,INV299396
INV953416,1573302513,1,31319532,12/7/22,INV246486
INV450276,1573302513,1,30367248,8/7/22,INV185765
INV664783,1573302513,1,31405189,25/7/2022,INV352511
INV685522,1573302514,1,30422803,8/7/22,INV382399
INV156447,1573302514,2,31576000,7/8/22,INV339937
INV688682,1573302514,1,30847198,30/7/2022,INV919843
INV148781,1573302514,1,32444824,16/7/2022,INV280285
INV777843,1573302514,3,31439500,2/8/22,INV345287
INV528130,1573302514,2,32479186,27/8/2022,INV808518
INV195188,1573302514,1,30474011,19/7/2022,INV409043
INV456609,1573302514,2,29495616,22/8/2022,INV941713
INV977514,1573302514,1,32214613,29/7/2022,INV773915
INV368384,1573302514,1,32443269,3/8/22,INV223516
INV765634,1573302514,3,31323508,22/8/2022,INV443648
INV784922,1573302514,1,31338002,18/8/2022,INV779648
INV344977,1573302515,1,31407839,8/8/22,INV451741
INV651006,1573302515,3,33629903,11/7/22,INV290660
INV444563,1573302515,2,30793615,4/8/22,INV447572
INV293259,1573302515,2,35570777,15/8/2022,INV455492
INV221532,1573302515,1,30977827,4/7/22,INV235644
INV336922,1573302515,1,32649375,23/7/2022,INV789089
INV440109,1573302515,1,31381764,19/7/2022,INV172713
INV830522,1573302515,1,32124054,13/8/2022,INV541540
INV132941,1573302515,1,31510383,22/8/2022,INV577371
INV766243,1573302516,3,30422803,19/7/2022,INV940012
INV781004,1573302516,1,33115599,11/8/22,INV400802
INV312366,1573302516,1,29615317,14/7/2022,INV833977
INV317393,1573302542,1,32039443,21/8/2022,INV379677
INV684805,1573302542,1,30514683,10/7/22,INV217267
INV261259,1573302542,1,31575881,9/8/22,INV288878
INV589099,1573302542,1,31418296,29/7/2022,INV830283
INV899208,1573302542,1,30709463,7/8/22,INV567954
INV945666,1573302542,1,30509548,18/8/2022,INV652072
INV558857,1573302542,3,31945038,8/8/22,INV201286
INV843097,1573302542,1,32390465,23/8/2022,INV536156
INV805425,1573302543,1,34261610,2/8/22,INV649747
INV287919,1573302543,2,30381227,9/7/22,INV913208
INV967055,1573302543,1,31340315,6/7/22,INV708710
INV907024,1573302543,1,32313589,9/8/22,INV429186
INV391707,1573302543,2,31379928,16/8/2022,INV306493
INV648041,1573302543,2,32404526,17/7/2022,INV610144
INV148946,1573302543,1,34144600,21/8/2022,INV639755
INV663758,1573302543,1,31586176,21/8/2022,INV583529
INV601082,1573302543,1,31117778,18/8/2022,INV926811
INV673576,1573302543,1,32353804,25/8/2022,INV343305
INV624426,1573302543,2,30704432,15/8/2022,INV273354
INV985386,1573302544,1,32210140,6/7/22,INV698124
INV435850,1573302544,1,26854669,25/8/2022,INV764423
INV129512,1573302544,1,32072612,18/8/2022,INV461000
INV442567,1573302545,1,32240450,21/8/2022,INV650567
INV541363,1573302545,1,31282806,5/7/22,INV896949
INV584834,1573302964,1,31375065,5/7/22,INV382396
INV445056,1573302964,2,31452867,14/7/2022,INV555029
INV420478,1573302964,2,32285846,10/7/22,INV908430
INV202257,1573302964,1,31515064,22/8/2022,INV920006
INV292092,1573302964,1,33501143,9/8/22,INV700344
INV762175,1573302964,1,31389541,12/8/22,INV958838
INV714924,1573303602,1,32392556,19/7/2022,INV796340
INV818464,1573303602,2,32674330,20/8/2022,INV133927
INV708105,1573303602,1,31675121,20/7/2022,INV793754
INV809994,1573303602,1,35598122,25/7/2022,INV650519
INV434556,1573303602,1,31656306,30/8/2022,INV724605
INV490881,1573303604,1,32586834,28/8/2022,INV883471
INV881045,1573303604,1,33856680,18/8/2022,INV521027
INV653982,1573303604,2,32649375,2/8/22,INV749246
INV634286,1573303604,1,32803281,11/7/22,INV517607
INV461719,1573303604,3,31710452,18/8/2022,INV926571
INV398751,1573303604,1,27948127,8/8/22,INV893550
INV319389,1573303605,2,31406809,10/7/22,INV253586
INV291205,1573303605,2,31427798,6/8/22,INV955764
INV567132,1573303605,1,30372722,12/7/22,INV908013
INV165431,1573303605,1,31555005,28/7/2022,INV822770
INV774923,1573303605,1,33244375,9/7/22,INV638607
INV567383,1573303605,1,31945038,3/8/22,INV833359
INV209121,1573303605,1,31473343,11/7/22,INV689216
INV277062,1573303606,2,30559021,14/7/2022,INV376958
INV497231,1573303606,1,34179043,31/7/2022,INV478585
INV368608,1573303606,1,31560344,15/8/2022,INV153313
INV990678,1573303606,2,32661231,30/8/2022,INV969079
INV457789,1573303606,1,32511404,19/8/2022,INV211354
INV737670,1573303606,1,34139767,11/8/22,INV246953
INV877130,1573303691,2,31344489,27/8/2022,INV289143
INV419436,1573303691,1,32571370,25/7/2022,INV843883
INV458775,1573303691,1,34356903,7/8/22,INV965336
INV618066,1573303691,1,32325608,27/8/2022,INV631368
INV526215,1573303691,2,33173735,14/8/2022,INV179936
INV538016,1573303692,1,34730725,29/7/2022,INV444457
INV806252,1573303692,1,31512424,9/7/22,INV748445
INV223138,1573303692,1,30598501,29/8/2022,INV753742
INV801782,1573303692,1,33060762,9/8/22,INV227531
INV611949,1573303693,1,30442658,23/7/2022,INV746839
INV835470,1573303693,1,32476529,24/8/2022,INV267501
INV113806,1573303693,1,31598764,11/7/22,INV254868
INV520868,1573303694,2,26854669,22/8/2022,INV845151
INV412824,1573303694,1,32820794,22/7/2022,INV930043
INV977116,1573303694,2,33670605,12/8/22,INV930345
INV684869,1573303694,1,30598501,30/8/2022,INV727862
INV877506,1573303694,1,31326910,4/8/22,INV525448
INV424758,1573303694,1,32076225,19/7/2022,INV460821
INV248099,1573303694,1,31344229,6/7/22,INV661343
INV397360,1573303695,2,31690529,15/8/2022,INV751969
INV726112,1573303695,2,32601680,11/7/22,INV495429
INV126732,1573303695,2,32239636,30/7/2022,INV276727
INV548565,1573303695,2,32451830,29/7/2022,INV561018
INV820046,1573303695,1,32674330,14/8/2022,INV140630
INV423706,1573303695,1,30686989,18/8/2022,INV291956
INV769344,1573303695,2,31536093,8/7/22,INV696235
INV890010,1573303696,1,31405991,27/8/2022,INV733614
INV268840,1573303696,1,30508097,26/7/2022,INV847974
INV990471,1573303701,4,33567930,4/8/22,INV692275
INV424614,1573303701,1,31510383,31/8/2022,INV569013
INV530935,1573303701,2,32656981,16/8/2022,INV860175
INV260952,1573303701,1,31510278,29/7/2022,INV400674
INV819405,1573303701,2,30754696,11/8/22,INV900720
INV674185,1573303701,1,31429377,30/8/2022,INV882454
INV674035,1573303702,1,31404224,14/7/2022,INV521294
INV884578,1573303702,1,32340113,29/8/2022,INV675436
INV551432,1573303702,2,34809612,2/8/22,INV316578
INV804712,1573303702,1,31804528,29/8/2022,INV541587
INV202814,1573303702,2,32340113,3/8/22,INV874835
INV217618,1573303702,2,29483296,4/7/22,INV325244
INV801681,1573303702,1,33388598,24/8/2022,INV421076
INV196395,1573303702,1,33062480,18/8/2022,INV639658
INV792265,1573303702,1,31501943,29/7/2022,INV698193
INV949731,1573303702,2,31325948,5/7/22,INV586517
INV573151,1573303702,2,31446167,15/8/2022,INV491669
INV844655,1573303703,1,33501143,13/7/2022,INV674647
INV918987,1573303703,2,30315551,7/7/22,INV239002
INV253675,1573303703,2,31317003,12/8/22,INV777612
INV519865,1573303703,1,31680824,7/8/22,INV431383
INV921955,1573303703,1,32674330,16/8/2022,INV818759
INV555630,1573303704,1,33308965,28/7/2022,INV772398
INV653937,1573303704,1,34447200,7/8/22,INV747748
INV937835,1573303704,2,34496353,21/8/2022,INV781004
INV314542,1573303704,1,30478971,28/7/2022,INV491102
INV102890,1573303704,1,31711945,10/7/22,INV729187
INV651513,1573303704,1,34297814,16/8/2022,INV166426
INV807066,1573303704,1,31480720,8/7/22,INV179859
INV133332,1573303705,1,32105247,16/8/2022,INV506474
INV796798,1573303705,2,30429958,25/7/2022,INV242158
INV939736,1573303705,1,31542573,29/8/2022,INV758631
INV659800,1573303705,1,34045812,27/8/2022,INV262990
INV313727,1573303705,1,32311254,15/7/2022,INV380528
INV779467,1573303705,3,30892282,16/7/2022,INV651546
INV456263,1573303705,1,31350050,9/7/22,INV275307
INV173420,1573303706,1,32586834,15/8/2022,INV895064
INV727879,1573303706,1,32436862,10/8/22,INV649038
INV724121,1573303706,1,31323508,1/7/22,INV406170
INV389571,1573303706,2,31311300,15/7/2022,INV654638
INV782657,1573303706,2,31622414,17/8/2022,INV299935
INV821215,1573305161,2,33567930,20/8/2022,INV218021
INV631698,1573305161,1,33054365,4/7/22,INV445408
INV556512,1573305161,1,31319087,2/8/22,INV720642
INV886413,1573305161,2,34259541,17/8/2022,INV829666
INV335707,1573305162,1,31363929,24/7/2022,INV346170
INV496772,1573305162,2,31405189,8/7/22,INV398953
INV415108,1573305162,2,31707610,7/8/22,INV714755
INV984330,1573305162,1,31690041,11/7/22,INV858688
INV908190,1573305162,2,31584086,27/7/2022,INV552464
INV695423,1573305162,1,31332881,28/8/2022,INV199904
INV227290,1573305162,1,34027531,22/8/2022,INV479424
INV564490,1573305163,1,31945038,28/8/2022,INV358334
INV210637,1573305163,1,30372918,12/7/22,INV896892
INV864197,1573305163,1,32443269,27/7/2022,INV635996
INV123779,1573305163,2,31529427,16/8/2022,INV427548
INV736765,1573305163,1,34767136,19/7/2022,INV659247
INV174738,1573305163,1,33076843,27/8/2022,INV899035
INV949997,1573305163,1,35549597,5/7/22,INV605902
INV495677,1573305164,1,31440017,11/7/22,INV485864
INV914516,1573305164,4,30365431,26/7/2022,INV359776
INV988408,1573305164,2,31516159,27/8/2022,INV350567
INV502536,1573305164,1,25136681,15/7/2022,INV877583
INV727313,1573305164,1,31623832,3/7/22,INV442099
INV515107,1573305164,1,34356903,11/7/22,INV660704
INV219961,1573305164,1,31536093,27/7/2022,INV575060
INV212636,1573305164,1,31527320,26/7/2022,INV590699
INV503895,1573305164,2,31117778,20/7/2022,INV210491
INV303059,1573305164,2,29480004,7/8/22,INV124723
INV182392,1573305165,2,30345473,30/7/2022,INV496337
INV824814,1573305165,1,31319688,3/8/22,INV656363
INV842358,1573305165,2,32410502,9/7/22,INV771728
INV839856,1573305165,3,30487168,22/8/2022,INV635003
INV358304,1573305165,1,34471931,10/7/22,INV560819
INV719243,1573305165,3,35610855,29/8/2022,INV186397
INV586169,1573305166,1,30599223,21/8/2022,INV916418
INV813997,1573305166,3,34812391,26/7/2022,INV304088
INV864244,1573305166,1,31626902,21/7/2022,INV672341
INV779292,1573305166,2,32684959,8/7/22,INV212320
INV508548,1573305171,1,31544890,11/8/22,INV199735
INV175980,1573305171,1,34241258,14/8/2022,INV897000
INV482586,1573305171,2,33148196,6/7/22,INV456854
INV800377,1573305171,2,32393617,31/7/2022,INV863277
INV825431,1573305171,1,30422803,23/8/2022,INV597723
INV327776,1573305171,3,34016142,7/7/22,INV704524
INV899711,1573305171,3,32450129,4/7/22,INV534053
INV610497,1573305171,2,32249793,31/8/2022,INV451330
INV927244,1573305171,1,30363878,25/7/2022,INV177173
INV328159,1573305171,2,32401471,16/7/2022,INV176151
INV584945,1573305171,1,31579399,21/8/2022,INV160309
INV466254,1573305172,2,32245409,17/7/2022,INV656603
INV159692,1573305172,1,29478102,10/7/22,INV897572
INV262379,1573305172,1,28631312,7/7/22,INV606805
INV231340,1573305173,1,32684959,31/8/2022,INV981519
INV425650,1573305173,3,30422489,21/7/2022,INV607920
INV502798,1573305173,1,30367248,12/8/22,INV453127
INV185786,1573305173,1,31894837,11/7/22,INV406791
INV283638,1573305173,1,31480720,25/8/2022,INV247157
INV351315,1573305173,1,30543672,10/8/22,INV895869
INV296610,1573305173,1,34001220,14/8/2022,INV585338
INV421572,1573305173,3,31633634,15/7/2022,INV346229
INV749372,1573305173,2,30409878,13/7/2022,INV888698
INV952815,1573305174,1,31598764,31/8/2022,INV515222
INV886854,1573305174,2,31194874,24/7/2022,INV164271
INV184826,1573305174,1,29483296,16/8/2022,INV443954
INV148506,1573305174,1,31358698,1/8/22,INV815989
INV437217,1573305174,1,31527580,22/8/2022,INV281873
INV363135,1573305175,1,34803675,20/8/2022,INV243629
INV820841,1573305175,2,32561691,31/7/2022,INV679806
INV281845,1573305175,1,31429870,3/7/22,INV839465
INV975014,1573305175,2,32444688,17/8/2022,INV383185
INV219607,1573305175,1,32549241,20/7/2022,INV339261
INV847241,1573305175,1,31443534,14/7/2022,INV983849
INV663373,1573305175,1,30407147,13/7/2022,INV942939
INV273275,1573305175,1,33948541,27/7/2022,INV887101
INV842044,1573305176,1,31527320,21/7/2022,INV718125
INV630815,1573305176,1,31390730,11/8/22,INV360474
